1.655336531131589339e+01
1.655343958779039681e+01
6.322828644793210628e+01
2.214556335260621367e+01
1.655335810127115437e+01
6.322635670676866937e+01
1.655268769123325967e+01
1.655325319957006869e+01
6.322586938611929241e+01
1.570186562525329421e+01
1.686842709219890679e+01
1.655324073684348107e+01
1.731202542213260642e+01
2.544814018235305042e+01
1.655296595315892105e+01
6.322572927205403914e+01
1.655288108297729011e+01
1.655279555489587295e+01
6.322893291021146922e+01
5.672111547174424118e+01
1.655330808388232100e+01
6.322766566598813398e+01
6.322698369327474666e+01
1.694951156906055445e+01
6.322654484213344972e+01
6.322500398245933440e+01
1.655265567745561484e+01
